Work Order Number,Customer Number,Memo (Main),Name,Address,City,State,Zip,FixedTime,Weight,Total Weight NH,OrderDate,Quantity,Total Quantity,EqCode,Open1,Close1,Pattern1,Longitude,Latitude,OrderType,Filler,Shipment Date,Standing Appointment,Seq,County,Rt,Food Pallets, Pet Food Pallets,Chemical Pallets,Delivery Instructions,Total Case Cube,Static Appointment
984426,85579,- None -,"MUNA Social Service, Inc.",80-50 Pitkin Ave,Ozone Park,NY,11417,30,9324,9324,3/25/2026,,430, ,830,1230,W,-73.855033,40.675864,Dry,No,3/25/2026,No,2,Brooklyn,19,4.69,0,0,Fridays 8:30am- 12:30pm,296.8,No
984427,85579,- None -,"MUNA Social Service, Inc.",80-50 Pitkin Ave,Ozone Park,NY,11417,30,2020,2020,3/25/2026,,91, ,830,1230,W,-73.855033,40.675864,Cold,No,3/25/2026,No,2,Brooklyn,19,1.27,0,0,Fridays 8:30am- 12:30pm,80.75,No
984428,85419,- None -,PS 30X Wilton,510 East 141 Street,Bronx,NY,10454,30,451,451,3/31/2026,,29, ,830,1230,T,-73.917584,40.80937,Cold,No,3/31/2026,No,1,Bronx,14,0.37,0,0,- None -,23.82,No
984429,85157,- None -,Wosem Charities Inc.,108-02 Sutphin Blvd,Jamaica,NY,11435,30,833,833,3/24/2026,,50, ,830,1230,T,-73.79938,40.692985,Cold,No,3/24/2026,No,3,Queens,23,0.51,0,0,- None -,33.08,No
984430,85294,- None -,Redeemed Christian Church of God,1001 Morris Avenue,Bronx,NY,10456,30,4370,4370,3/31/2026,,182, ,830,1230,T,-73.916616,40.828939,Cold,Yes,3/31/2026,Yes,3,Bronx,14,3.16,0,0,"Please: 8:00 am - 2:30 pm.  Also, Mary Uma is no longer with the organization.",202.52,Yes
984431,85244,- None -,St. Joseph Roman Catholic Church,28-47 43rd Street,Astoria,NY,11103,30,2450,2450,3/26/2026,,120, ,830,1230,R,-73.911528,40.764066,Dry,No,3/26/2026,No,1,Queens,2,1.55,0,0.12,- None -,105.92,No
984432,85244,- None -,St. Joseph Roman Catholic Church,28-47 43rd Street,Astoria,NY,11103,30,304,304,3/26/2026,,20, ,830,1230,R,-73.911528,40.764066,Cold,No,3/26/2026,No,1,Queens,2,0.2,0,0,- None -,12.58,No
984433,85540,- None -,LifeBridge NY Food Pantry,1895 Flatbush Ave,Brooklyn,NY,11210,30,1232,1232,3/25/2026,,50, ,830,1230,W,-73.937774,40.623491,Dry,No,3/25/2026,No,2,Brooklyn,16,0.53,0,0,Ring door bell or call number on door,33.66,No
984434,85540,- None -,LifeBridge NY Food Pantry,1895 Flatbush Ave,Brooklyn,NY,11210,30,1192,1192,3/25/2026,,63, ,830,1230,W,-73.937774,40.623491,Cold,No,3/25/2026,No,2,Brooklyn,16,0.88,0,0,Ring door bell or call number on door,56.35,No
984435,84936,- None -,Calvary's Mission,97-25 Lefferts Blvd,South Richmond Hill,NY,11419,30,10626,10626,3/27/2026,,424, ,830,1230,F,-73.844105,40.693158,Dry,Yes,3/27/2026,Yes,3,Queens,18,3.51,0,0,8/21/2023 - 8:30 - 12:30PM - SRoute Change Request,224.04,Yes
984436,80363,- None -,Salvation Army Brownsville,280 Riverdale Avenue,Brooklyn,NY,11212,30,1088,1088,3/25/2026,,41, ,830,1230,W,-73.906124,40.661364,Cold,No,3/25/2026,No,1,Brooklyn,9,0.76,0,0,please ring bell at back door/ please unload delivery,48.77,No
984437,81048,- None -,The Salvation Army Bronx Citadel,425 East 159th Street,Bronx,NY,10451,30,229,229,3/26/2026,,17, ,830,1230,R,-73.913614,40.822679,Dry,No,3/26/2026,No,5,Bronx,3,0.13,0,0,Delivery Mon and Thurs betweem 10am-2pm only...NO PARKING IN DRIVEWAY;Please come around back as we cannot take deliveries from the front entrance.,7.87,No
984438,80205,- None -,Salvation Army Bay Ridge Corps,252 86th Street,Brooklyn,NY,11209,30,486,486,3/24/2026,,24, ,830,1230,T,-74.032349,40.623759,Dry,No,3/24/2026,No,2,Brooklyn,5,0.22,0,0,"Our parking lot has a roof, so trucks should park on the street outside of our building.",14.16,No
984439,85468,- None -,Council Of People Organization (COPO),1077 Coney Island Avenue,Brooklyn,NY,11230,30,1512,1512,3/26/2026,,70, ,830,1230,R,-73.966459,40.631136,Dry,No,3/26/2026,No,2,Brooklyn,15,0.66,0,0,Call upon arrival. Delivery should be in the morning shifts.,42,No
984440,85468,- None -,Council Of People Organization (COPO),1077 Coney Island Avenue,Brooklyn,NY,11230,30,128,128,3/26/2026,,16, ,830,1230,R,-73.966459,40.631136,Cold,No,3/26/2026,No,2,Brooklyn,15,0.08,0,0,Call upon arrival. Delivery should be in the morning shifts.,5.12,No
984441,82298,- None -,Primitive Christian Church,207-209 East Broadway,New York,NY,10002,30,2236,2236,3/25/2026,,132, ,830,1230,W,-73.987905,40.714244,Dry,Yes,3/25/2026,Yes,1,Manhattan,8,1.08,0,0,"Delivery only on Wed, Thur or Fri.",68.46,Yes
984442,80363,- None -,Salvation Army Brownsville,280 Riverdale Avenue,Brooklyn,NY,11212,30,3654,3654,3/31/2026,,163, ,830,1230,T,-73.906124,40.661364,Dry,No,3/31/2026,No,3,Brooklyn,16,1.44,0,0,please ring bell at back door/ please unload delivery,92.51,No
984443,85645,- None -,YMCA Community Market – Coney Island YMCA,2980 West 29th Street,Brooklyn,NY,11224,30,936,936,3/31/2026,,48, ,830,1230,T,-73.995015,40.573421,Dry,No,3/31/2026,No,1,Brooklyn,13,0.4,0,0,Early Tuesdays 8:30am-12:30pm,24.8,No
984444,82298,- None -,Primitive Christian Church,207-209 East Broadway,New York,NY,10002,30,894,894,3/25/2026,,47, ,830,1230,W,-73.987905,40.714244,Cold,Yes,3/25/2026,Yes,1,Manhattan,8,0.6,0,0,"Delivery only on Wed, Thur or Fri.",38.23,Yes
984445,85821,- None -,Gotham Food Pantry,1955 Second Avenue,New York,NY,10029,30,2217,2217,3/25/2026,,91, ,830,1230,W,-73.945024,40.787113,Cold,No,3/25/2026,No,2, ,36,1.48,0,0,- None -,94.74,No
984446,85307,- None -,Co-Op City Seventh Day Adventist Church,1010 Baychester Avenue,Bronx,NY,10475,30,3487,3487,3/24/2026,,142, ,1230,1630,T,-73.831498,40.880211,Dry,Yes,3/24/2026,Yes,5,Bronx,16,1.37,0,0,930am-430pm - Push gate to open.,87.42,Yes
984447,85307,- None -,Co-Op City Seventh Day Adventist Church,1010 Baychester Avenue,Bronx,NY,10475,30,712,712,3/24/2026,,41, ,1230,1630,T,-73.831498,40.880211,Cold,Yes,3/24/2026,Yes,5,Bronx,16,0.47,0,0,930am-430pm - Push gate to open.,30.37,Yes
984448,85821,- None -,Gotham Food Pantry,1955 Second Avenue,New York,NY,10029,30,6763,6763,3/25/2026,,312, ,830,1230,W,-73.945024,40.787113,Dry,No,3/25/2026,No,2, ,36,3.38,0,0,- None -,210.95,No
984449,80236,- None -,Community Help in Park Slope Inc. (CHIPS),200 4th Avenue,Brooklyn,NY,11217,30,4175,4175,3/24/2026,,184, ,830,1230,T,-73.982529,40.678194,Dry,No,3/24/2026,No,4,Brooklyn,24,1.47,0,0,Deliveries must be between 9 AM and 2 PM.,94.22,No
984450,80699,- None -,Project Create-Anthony House,73 Lenox Avenue,New York,NY,10026,30,1484,1484,3/31/2026,,59, ,1230,1630,T,-73.950777,40.800543,Cold,Yes,3/31/2026,Yes,3,Manhattan,3,0.98,0,0,Tuesday delivery ONLY 8am-2pm address is 73 Lenox Ave.,63.19,Yes
984451,81178,- None -,Community Help in Park Slope Inc. (CHIPS),200 4th Avenue,Brooklyn,NY,11217,30,264,264,3/24/2026,,16, ,830,1230,T,-73.982529,40.678194,Dry,No,3/24/2026,No,4,Brooklyn,24,0.12,0,0,"Deliver Monday - Friday,  9AM- 2PM",7.2,No
984452,85765,- None -,"The Disciples of Galilee, Inc.",725 Castle Hill Avenue,Bronx,NY,10473,30,2695,2695,3/31/2026,,117, ,830,1230,T,-73.848646,40.821616,Dry,No,3/31/2026,No,2, ,7,1.12,0,0,- None -,70.89,No
984453,85765,- None -,"The Disciples of Galilee, Inc.",725 Castle Hill Avenue,Bronx,NY,10473,30,1041,1041,3/31/2026,,35, ,830,1230,T,-73.848646,40.821616,Cold,No,3/31/2026,No,2, ,7,0.72,0,0,- None -,45.68,No
984454,84440,- None -,Far Rockaway Church of Christ Food Pantry,21-25 Nameoke Avenue,Far Rockaway,NY,11691,30,2092,2092,3/26/2026,,97, ,830,1230,R,-73.752989,40.607874,Dry,No,3/26/2026,No,1,Queens,1,0.9,0,0,Thursday mornings  POC: Vanessa Heyward 646-567-8980,56.46,No
984455,80627,- None -,Little Sisters of the Assumption,333 East 115th Street,New York,NY,10029,30,330,330,3/31/2026,,30, ,830,1230,T,-73.936919,40.795741,Cold,Yes,3/31/2026,Yes,4,Manhattan,3,0.27,0,0,Anyday between 9am-4pm only,17.1,Yes
984456,82807,- None -,Salem United Methodist Church,211 West 129th Street,New York,NY,10027,30,3266,3266,3/25/2026,,177, ,830,1230,W,-73.946589,40.811566,Dry,Yes,3/25/2026,Yes,3,Manhattan,8,2.4,0,0.18,8:30am - 12:30pm,165.35,Yes
984457,85683,- None -,Community Healthcare Network,2581 Atlantic Avenue,Brooklyn,NY,11207,30,426,426,3/30/2026,,16, ,830,1230,M,-73.899041,40.676155,Cold,No,3/30/2026,No,1,Brooklyn,19,0.3,0,0,"Agency can accept deliveries between 8:30-4:00, only!",19.19,No
984458,84132,SR-BULK TIA,Richmond Hill SDA Community,114-08 Jamaica Avenue,Richmond Hill,NY,11418,30,4750,4750,3/19/2026,,115, ,830,1230,F,-73.834677,40.698352,Cold,No,3/20/2026,No,2,Queens,30,2.34,0,0,"On 8/7/2025, Per Agency request, static route changed to Friday mornings",149.57,No
984459,80699,- None -,Project Create-Anthony House,73 Lenox Avenue,New York,NY,10026,30,1293,1293,3/31/2026,,79, ,1230,1630,T,-73.950777,40.800543,Dry,Yes,3/31/2026,Yes,3,Manhattan,3,0.58,0,0,Tuesday delivery ONLY 8am-2pm address is 73 Lenox Ave.,37.07,Yes
984460,84440,- None -,Far Rockaway Church of Christ Food Pantry,21-25 Nameoke Avenue,Far Rockaway,NY,11691,30,564,564,3/26/2026,,22, ,830,1230,R,-73.752989,40.607874,Cold,No,3/26/2026,No,1,Queens,1,0.39,0,0,Thursday mornings  POC: Vanessa Heyward 646-567-8980,24.64,No
984461,85288,SR-BULK TIA,More Than Conquerors Global Ministries Inc.,153-56 Rockaway Blvd,Jamaica,NY,11434,30,14850,14850,3/19/2026,,1265, ,830,1230,F,-73.782282,40.669192,Cold,No,3/20/2026,No,1,Queens,30,8.08,0,0,"Deliveries should be parked outside the yard, please do not back the truck into the yard.",516.76,No
984462,80627,- None -,Little Sisters of the Assumption,333 East 115th Street,New York,NY,10029,30,500,500,3/31/2026,,100, ,830,1230,T,-73.936919,40.795741,Dry,Yes,3/31/2026,Yes,4,Manhattan,3,0.55,0,0,Anyday between 9am-4pm only,35,Yes
984463,82807,- None -,Salem United Methodist Church,211 West 129th Street,New York,NY,10027,30,860,860,3/25/2026,,67, ,830,1230,W,-73.946589,40.811566,Cold,Yes,3/25/2026,Yes,3,Manhattan,8,0.86,0,0,8:30am - 12:30pm,55,Yes
984464,85186,SR-BULK,"Pathhseo, Inc.",1357 Southern Blvd,Bronx,NY,10459,30,7641,7641,3/19/2026,,3429, ,830,1230,F,-73.891347,40.831336,Cold,No,3/20/2026,No,1,Bronx,31,24.28,0,0,We wish for delivery on Wednesdays 8:30AM to 12:30PM,1554.57,No
984465,85186,SR-BULK,"Pathhseo, Inc.",1357 Southern Blvd,Bronx,NY,10459,30,2160,2160,3/19/2026,,72, ,830,1230,F,-73.891347,40.831336,Dry,No,3/20/2026,No,1,Bronx,31,0.66,0,0,We wish for delivery on Wednesdays 8:30AM to 12:30PM,42.48,No
984466,81487,- None -,"Housing and Services, Inc",206 West 118th Street,New York,NY,10026,30,547,547,3/24/2026,,33, ,830,1230,T,-73.95237,40.80477,Dry,No,3/24/2026,No,1,Manhattan,21,0.39,0,0.02,No ramp for pallets and must be brought into building.,27.02,No
984467,83344,- None -,Northeast Brooklyn Social Services,376 Throop Avenue,Brooklyn,NY,11221,30,586,586,3/25/2026,,52, ,830,1230,W,-73.942618,40.691342,Dry,No,3/25/2026,No,2,Brooklyn,10,1.03,0,0,"DO NOT CALL Lisa Everette for confirmations. Please deliver Mondays, prefers first stop..early deliveries",66.18,No
984468,80121,- None -,Part of the Solution (POTS),2759 Webster Avenue,Bronx,NY,10458,30,11910,11910,3/31/2026,,537, ,830,1230,T,-73.886421,40.865649,Dry,Yes,3/31/2026,Yes,1,Bronx,20,5.43,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,346.05,Yes
984469,80121,- None -,Part of the Solution (POTS),2759 Webster Avenue,Bronx,NY,10458,30,128,128,3/31/2026,,16, ,830,1230,T,-73.886421,40.865649,Cold,Yes,3/31/2026,Yes,1,Bronx,20,0.08,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,5.12,Yes
984470,85284,- None -,"Vets Inc, Hollis Gardens",202-14 Hollis Avenue,Queens Village,NY,11429,30,1074,1074,3/26/2026,,54, ,830,1230,R,-73.755109,40.706455,Dry,Yes,3/26/2026,Yes,2,Queens,23,0.43,0,0,- None -,27.52,Yes
984471,85284,- None -,"Vets Inc, Hollis Gardens",202-14 Hollis Avenue,Queens Village,NY,11429,30,804,804,3/26/2026,,32, ,830,1230,R,-73.755109,40.706455,Cold,Yes,3/26/2026,Yes,2,Queens,23,0.53,0,0,- None -,33.88,Yes
984472,81641,- None -,Chambers Memorial Baptist Church,219 East 123rd Street,New York,NY,10035,30,128,128,3/24/2026,,16, ,1230,1630,T,-73.93614,40.802141,Cold,No,3/24/2026,No,6,Manhattan,15,0.08,0,0,"11:00am-6:00pm - Ring doorbell on the top left hand side of the door.  As per Swann, please don't confirm deliveries with Jeannette.  Back up to confirm deliveries: Nage Edgerton - 917-239-7405.",5.12,No
984473,81641,- None -,Chambers Memorial Baptist Church,219 East 123rd Street,New York,NY,10035,30,1376,1376,3/24/2026,,52, ,1230,1630,T,-73.93614,40.802141,Dry,No,3/24/2026,No,6,Manhattan,15,0.49,0,0,"11:00am-6:00pm - Ring doorbell on the top left hand side of the door.  As per Swann, please don't confirm deliveries with Jeannette.  Back up to confirm deliveries: Nage Edgerton - 917-239-7405.",31.48,No
984474,85300,SR-BULK,Power Praise and Deliverance Inc.,120 East 184th Street,Bronx,NY,10468,30,9398,9398,3/19/2026,,2712, ,830,1230,F,-73.900161,40.859752,Cold,No,3/20/2026,No,1,Bronx,32,24.27,0,0,9/1/23 - Please only Stop #1 or #2 - located in school. We are on the street level loading deck. Please unload on the corner of 184th St & Morris Ave,1553.76,No
984475,85409,- None -,Accion Academy,977 Fox Street,Bronx,NY,10459,30,1246,1246,3/25/2026,,70, ,1230,1630,W,-73.893902,40.822443,Dry,No,3/25/2026,No,1,Bronx,70,0.57,0,0,Staight Truck Only - Deliver within 12pm-4pm time window,34.84,No
984476,85300,SR-BULK,Power Praise and Deliverance Inc.,120 East 184th Street,Bronx,NY,10468,30,3516,3516,3/19/2026,,1428, ,830,1230,F,-73.900161,40.859752,Dry,No,3/20/2026,No,1,Bronx,32,10.12,6.42,0,9/1/23 - Please only Stop #1 or #2 - located in school. We are on the street level loading deck. Please unload on the corner of 184th St & Morris Ave,1059.48,No
984477,83550,- None -,Part of the Solution,2759 Webster Avenue,Bronx,NY,10458,30,7544,7544,3/31/2026,,358, ,830,1230,T,-73.886421,40.865649,Dry,Yes,3/31/2026,Yes,1,Bronx,20,2.92,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,185.32,Yes
984478,83550,- None -,Part of the Solution,2759 Webster Avenue,Bronx,NY,10458,30,768,768,3/31/2026,,66, ,830,1230,T,-73.886421,40.865649,Cold,Yes,3/31/2026,Yes,1,Bronx,20,0.44,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,28.22,Yes
984479,80893,- None -,Elmcor Youth & Adult Activities Inc.,107-20 Northern Blvd,Corona,NY,11368,30,784,784,3/31/2026,,46, ,830,1230,T,-73.861637,40.757795,Dry,No,3/31/2026,No,4,Queens,22,0.5,0,0.05,Check in with Receptionist in the Gymnasium. Deliveries past 5pm are usually not accepted.,35.18,No
984480,80476,- None -,Unitarian Church of All Souls,1157 Lexington Avenue,New York,NY,10021,30,4012,4012,3/25/2026,,187, ,830,1230,W,-73.95858,40.775377,Cold,Yes,3/25/2026,Yes,1,Manhattan,7,2.52,0,0,"As of 2/10/2026, SR changed to 8:30-12:30pm; able to receive until 1:30.",162.97,Yes
984481,80476,- None -,Unitarian Church of All Souls,1157 Lexington Avenue,New York,NY,10021,30,8187,8187,3/25/2026,,420, ,830,1230,W,-73.95858,40.775377,Dry,Yes,3/25/2026,Yes,1,Manhattan,7,3.9,0,0,"As of 2/10/2026, SR changed to 8:30-12:30pm; able to receive until 1:30.",249.08,Yes
984482,81742,- None -,CAMBA Food Pantry,21 Snyder Avenue,Brooklyn,NY,11226,30,2548,2548,3/25/2026,,84, ,830,1230,W,-73.957531,40.648574,Cold,Yes,3/25/2026,Yes,4,Brooklyn,16,1.24,0,0,Deliveries should be made from 9am-3:30,79.28,Yes
984483,81742,- None -,CAMBA Food Pantry,21 Snyder Avenue,Brooklyn,NY,11226,30,6544,6544,3/25/2026,,257, ,830,1230,W,-73.957531,40.648574,Dry,Yes,3/25/2026,Yes,4,Brooklyn,16,2.87,0.01,0.01,Deliveries should be made from 9am-3:30,183.89,Yes
984484,84936,SR-BULK,Calvary's Mission,97-25 Lefferts Blvd,South Richmond Hill,NY,11419,30,3275,3275,3/19/2026,,1187, ,830,1230,F,-73.844105,40.693158,Dry,No,3/20/2026,No,1,Queens,33,13.73,0,0,8/21/2023 - 8:30 - 12:30PM - SRoute Change Request,878.73,No
984485,84936,SR-BULK,Calvary's Mission,97-25 Lefferts Blvd,South Richmond Hill,NY,11419,30,11837,11837,3/19/2026,,1604, ,830,1230,F,-73.844105,40.693158,Cold,No,3/20/2026,No,1,Queens,33,8.41,0,0,8/21/2023 - 8:30 - 12:30PM - SRoute Change Request,537.75,No
984486,85724,SR-BULK,"LIFT, Inc. (Leading Individuals From Trauma)",255 McKibbin Street,Brooklyn,NY,11206,30,11604,11604,3/19/2026,,414, ,830,1230,F,-73.941367,40.699647,Cold,No,3/20/2026,No,1, ,34,7.26,0,0,- None -,464.8,No
984487,84081,- None -,Bethel AME Church,215 Beach 77th  Street,Arverne,NY,11692,30,1139,1139,3/25/2026,,63, ,830,1230,W,-73.804391,40.588749,Dry,No,3/25/2026,No,1,Queens,1,0.96,0,0,Deliveries on Wednesdays only 830am to 2:00pm,61.16,No
984488,85579,SR-BULK,"MUNA Social Service, Inc.",80-50 Pitkin Ave,Ozone Park,NY,11417,30,17032,17032,3/19/2026,,432, ,830,1230,F,-73.855033,40.675864,Cold,No,3/20/2026,No,1,Brooklyn,35,8.28,0,0,Fridays 8:30am- 12:30pm,529.86,No
984489,80903,- None -,Jewish Community Council of the Rockaway Peninsula,1525 Central Avenue,Far Rockaway,NY,11691,30,4296,4296,3/25/2026,,163, ,830,1230,W,-73.751391,40.605645,Dry,Yes,3/25/2026,Yes,3,Queens,1,1.59,0,0,"8:30-12:30pm, no later than 2pm.",101.74,Yes
984490,80903,- None -,Jewish Community Council of the Rockaway Peninsula,1525 Central Avenue,Far Rockaway,NY,11691,30,352,352,3/25/2026,,32, ,830,1230,W,-73.751391,40.605645,Cold,Yes,3/25/2026,Yes,3,Queens,1,0.22,0,0,"8:30-12:30pm, no later than 2pm.",14.08,Yes
984491,84081,- None -,Bethel AME Church,215 Beach 77th  Street,Arverne,NY,11692,30,629,629,3/25/2026,,20, ,830,1230,W,-73.804391,40.588749,Cold,No,3/25/2026,No,1,Queens,1,0.39,0,0,Deliveries on Wednesdays only 830am to 2:00pm,23.67,No
984492,84884,- None -,Aids Center of Queens County,62-07 Woodside Avenue,Woodside,NY,11377,30,444,444,3/30/2026,,37, ,830,1230,M,-73.902135,40.744503,Cold,Yes,3/30/2026,Yes,1,Queens,17,0.34,0,0,Deliver food inside food pantry on first floor no street deliveries,21.63,Yes
984493,82756,- None -,St. Jerome's Hands Community Center,330 East 138th Street,Bronx,NY,10454,30,2002,2002,3/31/2026,,65, ,1230,1630,T,-73.924866,40.809927,Cold,Yes,3/31/2026,Yes,4,Bronx,6,1.28,0,0,The food pantry is located in the basement of the Church of San Jeronimo. Our facilities are open from 10 am to 2 pm and/or 4 pm to 8 pm Monday through Friday.Please call Delivery Contact Lucy Sanchez @ 347-835-3131.,81.63,Yes
984494,84174,- None -,Iglesia Alianza Cristiana Misionera Ebenezer,43-02 38th Street,Long Island City,NY,11101,30,4282,4282,3/27/2026,,155, ,830,1230,F,-73.926757,40.745608,Dry,No,3/27/2026,No,2,Queens,16,1.58,0,0,"Per Rep, removed SR, 2/6/2024.  Mon-Fri 8AM-2PM",100.24,No
984495,84174,- None -,Iglesia Alianza Cristiana Misionera Ebenezer,43-02 38th Street,Long Island City,NY,11101,30,1116,1116,3/27/2026,,36, ,830,1230,F,-73.926757,40.745608,Cold,No,3/27/2026,No,2,Queens,16,0.64,0,0,"Per Rep, removed SR, 2/6/2024.  Mon-Fri 8AM-2PM",41.04,No
984496,83344,- None -,Northeast Brooklyn Social Services,376 Throop Avenue,Brooklyn,NY,11221,30,680,680,3/25/2026,,22, ,830,1230,W,-73.942618,40.691342,Cold,No,3/25/2026,No,2,Brooklyn,10,0.33,0,0,"DO NOT CALL Lisa Everette for confirmations. Please deliver Mondays, prefers first stop..early deliveries",21.08,No
984497,85499,- None -,Mosholu Montefiore Community Center FP,3450 Dekalb Avenue,Bronx,NY,10467,30,2069,2069,3/31/2026,,132, ,830,1230,T,-73.881226,40.881486,Dry,No,3/31/2026,No,1,Bronx,5,0.67,0,0,Access the parking garage,42.6,No
984498,84349,SR-BULK,Worldwide Missionary Movement,148 Post Avenue,New York,NY,10034,30,6040,6040,3/19/2026,,125, ,830,1230,F,-73.919124,40.864897,Cold,No,3/20/2026,No,2,Manhattan,34,2.45,0,0,"Call Director number first then alternate, never executive director",156.28,No
984499,85606,- None -,GRANT HOUSE UNITY CORPORATION,2046 FLATBUSH AVENUE,Brooklyn,NY,11234,30,1117,1117,3/25/2026,,50, ,830,1230,W,-73.934002,40.619954,Cold,Yes,3/25/2026,Yes,1,Brooklyn,16,0.65,0,0,"SR added 5/7/2024: Wednesday's, requests 8:30 - 10:30.. Distribution starts at 11am.  No loading dock.  Truck must have lift gate.  Streetside parking.  Bring curb ramp",41.98,Yes
984500,85606,- None -,GRANT HOUSE UNITY CORPORATION,2046 FLATBUSH AVENUE,Brooklyn,NY,11234,30,657,657,3/25/2026,,27, ,830,1230,W,-73.934002,40.619954,Dry,Yes,3/25/2026,Yes,1,Brooklyn,16,0.26,0,0,"SR added 5/7/2024: Wednesday's, requests 8:30 - 10:30.. Distribution starts at 11am.  No loading dock.  Truck must have lift gate.  Streetside parking.  Bring curb ramp",16.92,Yes
984501,83503,- None -,Our Lady of Grace Parish Ministry,2322 East 4th Street,Brooklyn,NY,11223,30,763,763,3/25/2026,,28, ,830,1230,W,-73.967036,40.593604,Cold,No,3/25/2026,No,1,Brooklyn,18,0.46,0,0,M-F 8-12,29.82,No
984502,85192,SR-BULK TIA,Masbia of Boro Park,5402 New Utrect Avenue,Brooklyn,NY,11219,30,9900,9900,3/19/2026,,300, ,830,1230,F,-73.99532,40.63231,Cold,No,3/20/2026,No,1,Brooklyn,36,3.52,0,0,Afternoon Deliveries Preferred (after 12 noon). Able to receive 1030am-430pm,225.5,No
984503,85319,- None -,West Harlem Group Assistance,625 Lenox Avenue,New York,NY,10030,30,3328,3328,3/30/2026,,140, ,830,1230,M,-73.937964,40.818089,Cold,No,3/30/2026,No,1,Manhattan,14,2.05,0,0,"Please 2nd - 5th stop, #917-474-7050. Deliveries only bet 9am-5pm on Mon, Tues, Thurs, Fri.",131.18,No
984504,83578,SR-BULK TIA,Christina Home Care Food Pantry,120-19 Liberty Ave,Jamaica,NY,11419,30,2930,2930,3/19/2026,,824, ,830,1230,F,-73.822695,40.68682,Cold,No,3/20/2026,No,1,Queens,37,2.45,0,0,"Please call Christine Persaud 917-592-8686 or Pooran 347-553-4688,",156.66,No
984505,83578,SR-BULK,Christina Home Care Food Pantry,120-19 Liberty Ave,Jamaica,NY,11419,30,2160,2160,3/19/2026,,72, ,830,1230,F,-73.822695,40.68682,Dry,No,3/20/2026,No,1,Queens,37,0.66,0,0,"Please call Christine Persaud 917-592-8686 or Pooran 347-553-4688,",42.48,No
984506,83503,- None -,Our Lady of Grace Parish Ministry,2322 East 4th Street,Brooklyn,NY,11223,30,374,374,3/25/2026,,17, ,830,1230,W,-73.967036,40.593604,Dry,No,3/25/2026,No,1,Brooklyn,18,0.16,0,0,M-F 8-12,10.39,No
984507,85491,SR-BULK,"Our Lady Charity For The Community, Inc.",5816 Farragut Road,Brooklyn,NY,11234,30,4986,4986,3/19/2026,,1116, ,830,1230,F,-73.920568,40.636749,Cold,No,3/20/2026,No,1,Brooklyn,38,4.07,0,0,Deliveries should be dropped off at the back entrance on Ralph Ave. Make a right on basketball courts,260.58,No
984508,85491,SR-BULK,"Our Lady Charity For The Community, Inc.",5816 Farragut Road,Brooklyn,NY,11234,30,3430,3430,3/19/2026,,1342, ,830,1230,F,-73.920568,40.636749,Dry,No,3/20/2026,No,1,Brooklyn,38,15.53,0,0,Deliveries should be dropped off at the back entrance on Ralph Ave. Make a right on basketball courts,994.98,No
